PAYER NAME,PAYER ID,TRANSACTION,AVAILABLE,NON PAR,ENROLLMENT,SECONDARY,ATTACHMENT,WC / AUTO,NOTES
Aetna Life & Casualty Company,60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna Life & Casualty Company,60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna Life Insurance Company,60054,Dental Claims 837D,Yes,No,No,Yes,No,,
Aetna Life Insurance Company,60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna Life Insurance Company,60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna Life Insurance Company,60054,Institutional Claims 837I,Yes,No,No,Yes,No,,
Aetna Long Term Care,AETNA-LTC,Eligibility 270 / 271,Yes,No,No,No,No,,
Aetna Medicaid Plans,60054,Dental Claims 837D,Yes,No,No,Yes,No,,
Aetna Medicaid Plans,60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna Medicaid Plans,60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna Medicaid Plans,60054,Institutional Claims 837I,Yes,No,No,Yes,No,,
Aetna Medicare,60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna Medicare,60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna Medicare,60054,Institutional Claims 837I,Yes,No,No,Yes,No,,
Aetna Medicare,60054,Dental Claims 837D,Yes,No,No,Yes,No,,
Aetna Retiree Medical Plan - Administrator,AETNA-RETIREE,Eligibility 270 / 271,Yes,No,No,No,No,,
Aetna Senior Plans,60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna Senior Plans,60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna Senior Plans,60054,Institutional Claims 837I,Yes,No,No,Yes,No,,
Aetna Senior Plans,60054,Dental Claims 837D,Yes,No,No,Yes,No,,
Aetna Senior Supplemental,62118,Remits 835,Yes,Yes,Yes,No,No,,"Payer only accepts claims that cross-over from Medicare. As of 1/1/24, payer has designated a new ERA/EFT vendor. ERA enrollment is required and listed on our website under Aetna Genworth Life Insurance."
Aetna Signature Administrators (ASA),60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna Signature Administrators (ASA),60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna Signature Administrators (ASA),60054,Institutional Claims 837I,Yes,No,No,Yes,No,,
Aetna Signature Administrators (ASA),60054,Dental Claims 837D,Yes,No,No,Yes,No,,
Aetna Student Health,60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna Student Health,60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna Student Health,60054,Institutional Claims 837I,Yes,No,No,Yes,No,,
Aetna Student Health,60054,Dental Claims 837D,Yes,No,No,Yes,No,,
Aetna TX Medicaid and CHIP,38692,Professional Claims 837P,Yes,No,No,No,No,,
Aetna TX Medicaid and CHIP,38692,Institutional Claims 837I,Yes,No,No,No,No,,
Aetna TX Medicaid and CHIP,38692,Remits 835,Yes,No,Yes,No,No,,
Aetna US Healthcare - AUSHC,60054,Institutional Claims 837I,Yes,No,No,Yes,No,,
Aetna US Healthcare - AUSHC,60054,Dental Claims 837D,Yes,No,No,Yes,No,,
Aetna US Healthcare - AUSHC,60054,Remits 835,Yes,No,Yes,Yes,No,,
Aetna US Healthcare - AUSHC,60054,Professional Claims 837P,Yes,No,No,Yes,No,,
Aetna US Healthcare - AUSHC,AETNA-USHC,Eligibility 270 / 271,Yes,No,No,No,No,,Dental
Affiliated Doctor's of Orange County (ADOC) (Regal),ADOCS,Institutional Claims 837I,Yes,No,No,No,No,,
Affiliated Doctor's of Orange County (ADOC) (Regal),ADOCS,Professional Claims 837P,Yes,No,No,No,No,,
Affiliated Partners IPA,POP09,Professional Claims 837P,Yes,No,No,No,No,,
Affiliated Partners IPA SCAN/CleverCare HP Only,APIPA,Institutional Claims 837I,Yes,No,No,Yes,No,,
Affiliated Partners IPA SCAN/CleverCare HP Only,APIPA,Professional Claims 837P,Yes,No,No,Yes,No,,
Affiliated Physicians IPA,POP06,Professional Claims 837P,Yes,No,No,No,No,,
Affinity Health Plan,13334,Professional Claims 837P,Yes,Yes,No,No,No,,
Affinity Health Plan,13334,Institutional Claims 837I,Yes,Yes,No,No,No,,
Affinity Health Plan,13334,Remits 835,Yes,No,Yes,No,No,,Enrollment completed under 'Molina Healthcare'
Affinity Medical Group,46594,Professional Claims 837P,Yes,No,No,Yes,No,,Claim Status reports available at https://affinity-portals.ikaenterprise.com/Default.aspx.
Affinity Medical Group,46594,Institutional Claims 837I,Yes,No,No,Yes,No,,Claim Status reports available at https://affinity-portals.ikaenterprise.com/Default.aspx.
Aflac Benefits Solutions,ABS01,Dental Claims 837D,Yes,No,No,No,No,,
Aflac Dental,AFLACD,Eligibility 270 / 271,Yes,No,No,No,No,,
Aflac Medicare Supplement,AFLAC-MEDSUPP,Claim Status 276 / 277,Yes,No,No,No,No,,
Aflac Medicare Supplement,AFLAC-MEDSUPP,Eligibility 270 / 271,Yes,No,No,No,No,,
AFTRA Health & Retirement Funds,62308,Institutional Claims 837I,Yes,Yes,No,Yes,No,,"For claims with DOS 1/1/15 and after. For DOS prior to 1/1/15, claims should be directed to Payer ID 13346."
AFTRA Health & Retirement Funds,62308,Dental Claims 837D,Yes,Yes,No,Yes,No,,"For claims with DOS 1/1/15 and after. For DOS prior to 1/1/15, claims should be directed to Payer ID 13346."
AFTRA Health & Retirement Funds,62308,Professional Claims 837P,Yes,Yes,No,Yes,No,,"For claims with DOS 1/1/15 and after. For DOS prior to 1/1/15, claims should be directed to Payer ID 13346."
Aftra Health Fund,10015,Eligibility 270 / 271,Yes,No,No,No,No,,
Agency Services Inc.,64158,Institutional Claims 837I,Yes,Yes,No,Yes,No,,Now known as Meritain Health
Agency Services Inc.,64158,Remits 835,Yes,Yes,Yes,Yes,No,,Enrollment completed under 'Meritain Health' in ECHO.
Agency Services Inc.,64158,Professional Claims 837P,Yes,Yes,No,Yes,No,,Now known as Meritain Health
AgeRight Advantage,ARA01,Professional Claims 837P,Yes,Yes,No,No,No,,
AgeRight Advantage,ARA01,Institutional Claims 837I,Yes,Yes,No,No,No,,
AgeRight Advantage,ARA01,Remits 835,Yes,No,Yes,No,No,,
"AGIA, Inc.",AGIAI,Eligibility 270 / 271,Yes,No,No,No,No,,
AHF PHC California Medi-Cal,95422,Remits 835,Yes,No,Yes,No,No,,
AHF PHC California Medi-Cal,95422,Dental Claims 837D,Yes,No,No,No,No,,
AHF PHC California Medi-Cal,95422,Professional Claims 837P,Yes,No,No,No,No,,
AHF PHC California Medi-Cal,95422,Institutional Claims 837I,Yes,No,No,No,No,,
AHF Ryan White Grants,95433,Remits 835,Yes,No,Yes,No,No,,
AHF Ryan White Grants,95433,Professional Claims 837P,Yes,No,No,No,No,,
AHF Ryan White Grants,95433,Institutional Claims 837I,Yes,No,No,No,No,,
AHF Ryan White Grants,95433,Dental Claims 837D,Yes,No,No,No,No,,
AHP Provider Network,MPM38,Professional Claims 837P,Yes,No,No,No,No,,"Effective February 1, 2018. "
AHP Provider Network,MPM38,Institutional Claims 837I,Yes,No,No,No,No,,"Effective February 1, 2018. "
AHRMA (IL only) - CORVEL,J3958,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
AIG,19402,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted. Covers all states except AK, HI, MT, WA.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
Aither Health,64884,Professional Claims 837P,Yes,No,No,Yes,No,,
Aither Health,64884,Institutional Claims 837I,Yes,No,No,Yes,No,,
AKM Medical Group,CAPMN,Institutional Claims 837I,Yes,No,No,No,No,,
AKM Medical Group,CAPMN,Remits 835,Yes,No,Yes,No,No,,ERA enrollment under Conifer Health Solutions.
AKM Medical Group,CAPMN,Professional Claims 837P,Yes,No,No,No,No,,
AL-MED HCLA,MPM28,Professional Claims 837P,Yes,No,No,No,No,,
AL-MED HCLA,MPM28,Institutional Claims 837I,Yes,No,No,No,No,,
Alameda Alliance for Health,95327,Professional Claims 837P,Yes,No,Yes,Yes,No,,
Alameda Alliance for Health,95327,Institutional Claims 837I,Yes,No,Yes,Yes,No,,
Alameda Alliance for Health,95327,Remits 835,Yes,No,Yes,No,No,,ERA Enrollment completed with EDI Enrollment
Alamitos IPA ,CAPMN,Professional Claims 837P,Yes,No,No,No,No,,ERA enrollment under Conifer Health Solutions.
Alamitos IPA ,CAPMN,Institutional Claims 837I,Yes,No,No,No,No,,ERA enrollment under Conifer Health Solutions.
Alamitos IPA ,CAPMN,Remits 835,Yes,No,Yes,No,No,,ERA enrollment under Conifer Health Solutions.
Alarm Contractors,J3859,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
"Alaska Children''s Services, Inc. Group #P68",91136,Professional Claims 837P,Yes,Yes,No,No,No,,
"Alaska Children''s Services, Inc. Group #P68",91136,Institutional Claims 837I,Yes,Yes,No,No,No,,
Alaska Electrical Health & Welfare Fund,60054,Dental Claims 837D,Yes,No,No,No,No,,Primary claims only.
Alaska Electrical Health & Welfare Fund,60054,Professional Claims 837P,Yes,No,No,No,No,,Primary claims only.
Alaska Electrical Health & Welfare Fund,60054,Institutional Claims 837I,Yes,No,No,No,No,,Primary claims only.
Alaska National Insurance,J1577,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Alaska Pipe Trades Local 375 Group # F24,91136,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Alaska Pipe Trades Local 375 Group # F24,91136,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Alaska UFCW Health & Welfare Trust Group # F45,91136,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Alaska UFCW Health & Welfare Trust Group # F45,91136,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Albuquerque Public Schools,85600,Professional Claims 837P,Yes,Yes,No,No,No,,
Albuquerque Public Schools,85600,Institutional Claims 837I,Yes,Yes,No,No,No,,
Albuquerque Public Schools,85600,Remits 835,Yes,No,Yes,No,No,,
Albuquerque Public Schools,APS,Eligibility 270 / 271,Yes,No,No,No,No,,
Alcoa Fasteners Systems,J1244,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Alexian Pace,R3471,Remits 835,Yes,No,Yes,No,No,,
Alexian Pace,R3471,Institutional Claims 837I,Yes,Yes,No,No,No,,
Alexian Pace,R3471,Professional Claims 837P,Yes,Yes,No,No,No,,
ALICARE,13550,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
ALICARE,13550,Remits 835,Yes,No,Yes,Yes,No,,
ALICARE,13550,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Align Senior Care (CA),ASCA1,Remits 835,Yes,No,Yes,No,No,,ERA Enrollment completed under Align Senior Care
Align Senior Care (CA),ASCA1,Institutional Claims 837I,Yes,Yes,No,No,No,,
Align Senior Care (CA),ASCA1,Professional Claims 837P,Yes,Yes,No,No,No,,
Align Senior Care (FL),ASFL1,Remits 835,Yes,No,Yes,No,No,,ERA Enrollment completed under Align Senior Care
Align Senior Care (FL),ASFL1,Professional Claims 837P,Yes,Yes,No,No,No,,
Align Senior Care (FL),ASFL1,Institutional Claims 837I,Yes,Yes,No,No,No,,
Align Senior Care (MI),ASMI1,Remits 835,Yes,No,Yes,No,No,,ERA Enrollment completed under Align Senior Care
Align Senior Care (MI),ASMI1,Professional Claims 837P,Yes,Yes,No,No,No,,
Align Senior Care (MI),ASMI1,Institutional Claims 837I,Yes,Yes,No,No,No,,
Align Senior Care (VA),ASVA1,Professional Claims 837P,Yes,Yes,No,No,No,,
Align Senior Care (VA),ASVA1,Institutional Claims 837I,Yes,Yes,No,No,No,,
Align Senior Care (VA),ASVA1 ,Remits 835,Yes,No,Yes,No,No,,ERA Enrollment completed under Align Senior Care
Aligned Community Physicians,ACP17,Professional Claims 837P,Yes,No,No,Yes,No,,
Aligned Community Physicians,ACP17,Institutional Claims 837I,Yes,No,No,Yes,No,,
Alignis,58213,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Alignment Health,ALIGN,Eligibility 270 / 271,Yes,No,No,No,No,,
Alignment Health Care (Fee For Service),CCHPC,Professional Claims 837P,Yes,No,No,No,Yes,,Payer ID REQUIRED. Fee For Service claims only. 
Alignment Health Care (Fee For Service),CCHPC,Institutional Claims 837I,Yes,No,No,No,Yes,,Payer ID REQUIRED. Fee For Service claims only. 
Alignment Health Care (Fee For Service),CCHPC,Remits 835,Yes,No,Yes,No,No,,Payer ID REQUIRED. Fee For Service claims only. 
Alignment Health Plan (Fee For Service),CCHPC,Professional Claims 837P,Yes,No,No,No,Yes,,Payer ID REQUIRED. Fee For Service claims only. 
Alignment Health Plan (Fee For Service),CCHPC,Institutional Claims 837I,Yes,No,No,No,Yes,,Payer ID REQUIRED. Fee For Service claims only. 
Alignment Health Plan (Fee For Service),CCHPC,Remits 835,Yes,No,Yes,No,No,,Payer ID REQUIRED. Fee For Service claims only. 
Alivi Health,ALIVI,Professional Claims 837P,Yes,Yes,No,No,No,,
Alivi Therapy Network,ATNET,Professional Claims 837P,Yes,Yes,No,No,No,,
ALL American Medical Group,AAMG1,Professional Claims 837P,Yes,No,No,Yes,No,,
ALL American Medical Group,AAMG1,Institutional Claims 837I,Yes,No,No,Yes,No,,
ALL American Medical Group,AAMG1,Remits 835,Yes,No,Yes,No,No,,
All Care Medical Group,ALLCA,Remits 835,Yes,No,Yes,No,No,,ERAs will be sent automatically after the provider begins submitting.
All Care Medical Group,ALLCA,Professional Claims 837P,Yes,No,No,No,No,,ERAs will be sent automatically after the provider begins submitting.
All Care Medical Group,ALLCA,Institutional Claims 837I,Yes,No,No,No,No,,ERAs will be sent automatically after the provider begins submitting.
All United Medical Group,AUMG1,Remits 835,Yes,No,No,Yes,No,,Payer returns ERAs automatically.
All United Medical Group,AUMG1,Professional Claims 837P,Yes,No,No,Yes,Yes,,
All United Medical Group,AUMG1,Institutional Claims 837I,Yes,No,No,Yes,Yes,,
All United Medical Group - Guidant,AUMG3,Professional Claims 837P,Yes,No,No,No,No,,
All United Medical Group - Guidant,AUMG3,Institutional Claims 837I,Yes,No,No,No,No,,
All United Medical Group CC HP,AUMG2,Professional Claims 837P,Yes,No,No,No,No,,
All United Medical Group CC HP,AUMG2,Institutional Claims 837I,Yes,No,No,No,No,,
AllCare CCO Dental,ALLCD,Dental Claims 837D,Yes,No,No,No,No,,ERA's are available for this payer.
AllCare IPA,AC101,Remits 835,Yes,No,Yes,No,No,,This Payers ERA Enrollment is completed through ECHO Health
AllCare IPA,AC101,Professional Claims 837P,Yes,No,No,No,No,,
AllCare PACE,ACPCE,Professional Claims 837P,Yes,Yes,No,No,No,,
AllCare PACE,ACPCE,Institutional Claims 837I,Yes,Yes,No,No,No,,
AllCare PEBB,26158,Professional Claims 837P,Yes,Yes,No,No,No,,
AllCare PEBB,26158,Institutional Claims 837I,Yes,Yes,No,No,No,,
Allegeant,52193,Remits 835,Yes,No,Yes,Yes,No,,
Allegiance Benefit Plan Management Inc.,81040,Remits 835,Yes,No,Yes,Yes,No,,
Allegiance Benefit Plan Management Inc.,81040,Professional Claims 837P,Yes,No,No,Yes,No,,
Allegiance Benefit Plan Management Inc.,81040,Institutional Claims 837I,Yes,No,No,Yes,No,,
Allegiance Benefit Plan Management Inc.,ABPM,Claim Status 276 / 277,Yes,No,No,No,No,,
Allegiance Benefit Plan Management Inc.,ABPM,Eligibility 270 / 271,Yes,No,No,No,No,,
Allen Canning,J1740,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
Alliance Behavioral Health,23071,Remits 835,Yes,No,Yes,Yes,No,,Payer returns ERAs automatically once electronic claim submission begins.
Alliance Behavioral Health,23071,Professional Claims 837P,Yes,Yes,Yes,Yes,No,,Payer returns ERAs automatically once electronic claim submission begins.
Alliance Behavioral Health,23071,Institutional Claims 837I,Yes,Yes,Yes,Yes,No,,Payer returns ERAs automatically once electronic claim submission begins.
Alliance Coal Health Plan,93658,Professional Claims 837P,Yes,No,No,No,No,,
Alliance Coal Health Plan,93658,Institutional Claims 837I,Yes,No,No,No,No,,
Alliance Coal Health Plan,ALLIANCE-COAL,Eligibility 270 / 271,Yes,No,No,No,No,,
Alliance Health Systems,CAPMN,Institutional Claims 837I,Yes,No,No,Yes,No,,Previous payer ID AHSYS. ERA enrollment under Conifer Health Solutions.
Alliance Health Systems,CAPMN,Remits 835,Yes,No,Yes,Yes,No,,Previous payer ID AHSYS. ERA enrollment under Conifer Health Solutions.
Alliance Health Systems,CAPMN,Professional Claims 837P,Yes,No,No,Yes,No,,Previous payer ID AHSYS. ERA enrollment under Conifer Health Solutions.
Alliance Physicians High Desert,22417,Professional Claims 837P,Yes,No,No,No,No,,
Alliance Physicians High Desert,22417,Institutional Claims 837I,Yes,No,No,No,No,,
Alliance Physicians High Desert,22417,Remits 835,Yes,No,Yes,No,No,,
Alliance Physicians Medical Group,APP01,Professional Claims 837P,Yes,No,No,Yes,No,,
Alliance Physicians Medical Group,APP01,Institutional Claims 837I,Yes,No,No,Yes,No,,
Alliance Physicians Medical Group,APP01,Remits 835,Yes,No,Yes,Yes,No,,Please use the enrollment form located under Optum Care Network.
Alliant Energy,J1619,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Alliant Health Plans of Georgia,58234,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Alliant Health Plans of Georgia,58234,Remits 835,Yes,No,Yes,Yes,No,,
Alliant Health Plans of Georgia,58234,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Allianz ,J1452,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. 835’s are automatic. At this time, only Professional (HCFA) claims are accepted."
Allianz Resolution Management (ARM) ,J2326,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
"Allied Benefit Systems, Inc.",37308,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
"Allied Benefit Systems, Inc.",37308,Remits 835,Yes,No,Yes,Yes,No,,
"Allied Benefit Systems, Inc.",37308,Professional Claims 837P,Yes,Yes,No,Yes,No,,
"Allied Benefit Systems, Inc.",ABSYS,Eligibility 270 / 271,Yes,No,No,No,No,,
"Allied Claims Administration, Inc.",J1733,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Allied Healthcare,AllCA,Institutional Claims 837I,Yes,No,No,No,No,,
Allied Healthcare,AllCA,Professional Claims 837P,Yes,No,No,No,No,,
Allied Pacific of California,NMM01,Professional Claims 837P,Yes,No,No,Yes,Yes,,
Allied Pacific of California,NMM01,Institutional Claims 837I,Yes,No,No,Yes,Yes,,
Allied Pacific of California,NMM01,Remits 835,Yes,No,Yes,Yes,No,,
Allied Physicians Medical Group,NMM01,Institutional Claims 837I,Yes,No,No,Yes,Yes,,
Allied Physicians Medical Group,NMM01,Remits 835,Yes,No,Yes,Yes,No,,
Allied Physicians Medical Group,NMM01,Professional Claims 837P,Yes,No,No,Yes,Yes,,
Allied Property and Casualty Ins Co,J1550,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
Allina Health Aetna,54398,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
